from,to,cost
26,7,9.938
26,8,12.1053
26,9,8.1151
26,10,12.3362
26,11,10.2031
26,12,8.1156
26,13,6.1486
26,14,7.9906
26,15,10.1396
26,16,7.7381
26,17,5.724
26,18,4.1414
26,19,6.0891
26,20,4.0534
26,21,2.0316
26,22,3.558
26,23,5.7071
26,24,4.7607
26,25,2.3784
26,26,0.0
26,27,3.0967
26,28,16.2558
26,29,14.0753
26,30,15.8993
26,31,14.2897
26,32,15.4974
26,33,12.0607
26,34,13.7451
26,35,16.4152
26,36,13.1236
26,37,13.516
26,38,11.2927
26,39,9.7684
26,40,11.8209
26,41,9.6927
26,42,9.1752
26,43,7.1434
26,44,9.0003
26,45,6.1995
26,46,7.002
26,47,5.9322
26,48,8.9952
26,49,5.5977
26,50,4.1115
26,51,4.2157
26,52,1.6337
26,53,4.5406
26,54,1.8085
26,55,4.0629
26,56,5.2249
26,57,12.3292
26,58,13.033
26,59,14.1169
27,0,21.4889
27,1,19.0376
27,2,16.8236
27,3,17.9118
27,4,14.1465
27,5,12.537
27,6,15.8964
27,7,12.1302
27,8,14.2975
27,9,10.1988
27,10,10.4687
27,11,8.234
27,12,6.1767
27,13,8.2374
27,14,10.0794
27,15,12.2284
27,16,10.1514
27,17,7.6035
27,18,5.8157
27,19,4.1629
27,20,2.0814
27,21,3.9706
27,22,5.9712
27,23,8.1487
27,24,6.9228
27,25,3.9625
27,26,2.9285
27,27,0.0
27,28,19.4137
27,29,16.2676
27,30,18.0915
27,31,18.6712
27,32,13.6299
27,33,14.253
27,34,11.8775
27,35,19.5731
27,36,17.6014
27,37,13.4777
27,38,9.4251
27,39,11.9607
27,40,14.0132
27,41,11.7815
27,42,11.264
27,43,9.2271
27,44,7.0614
27,45,6.0028
27,46,5.0247
27,47,7.6066
27,48,10.6696
27,49,8.0109
27,50,6.1953
27,51,3.9267
27,52,2.3207
27,53,1.5195
27,54,3.7969
27,55,6.6033
27,56,3.2529
27,57,14.5214
27,58,15.2252
27,59,18.2031
28,0,2.1219
28,1,4.3389
28,2,6.3562
28,3,8.3521
28,4,4.3602
28,5,6.1865
28,6,2.61
28,7,6.3745
28,8,4.2161
28,9,8.1863
28,10,8.1462
28,11,10.2973
28,12,12.2908
28,13,10.1668
28,14,8.437
28,15,6.2738
28,16,9.2836
28,17,10.6238
28,18,12.1679
28,19,14.323
28,20,16.3831
28,21,14.2541
28,22,12.5879
28,23,10.4382
28,24,13.2826
28,25,15.3593
28,26,17.0448
28,27,20.269
28,28,0.0
28,29,2.2368
28,30,2.5001
28,31,4.7081
28,32,7.8585
28,33,5.0802
28,34,7.6546
28,35,0.9855
28,36,3.3521
28,37,6.0544
28,38,9.1779
28,39,6.4742
28,40,3.9711
28,41,6.6737
28,42,8.1944
28,43,9.119
28,44,11.3831
28,45,12.1766
28,46,14.4001
28,47,10.6356
28,48,7.4267
28,49,10.1913
28,50,12.0642
28,51,13.9174
28,52,15.8631
28,53,17.7853
28,54,14.3098
28,55,12.6099
28,56,15.3213
28,57,3.9291
28,58,3.221
28,59,3.5044
29,0,4.4315
29,1,2.191
29,2,3.9398
29,3,6.0264
29,4,2.1234
29,5,3.9125
29,6,4.7584
29,7,4.1847
29,8,6.352
29,9,6.1508
29,10,5.8723
29,11,8.1076
29,12,10.101
29,13,8.1685
29,14,6.2423
29,15,8.4097
29,16,11.4194
29,17,8.4523
29,18,10.0756
29,19,12.1333
29,20,14.1934
29,21,12.2558
29,22,10.4066
29,23,12.7477
29,24,14.5652
29,25,12.7456
29,26,15.0464
29,27,16.2189
29,28,2.3563
29,29,0.0
29,30,1.9356
29,31,2.2655
29,32,5.7106
29,33,2.8433
29,34,5.5067
29,35,2.014
29,36,1.1153
29,37,3.9065
29,38,6.9039
29,39,4.2665
29,40,4.7585
29,41,5.9209
29,42,6.0047
29,43,6.9293
29,44,9.1933
29,45,10.0844
29,46,12.2104
29,47,8.4409
29,48,9.5625
29,49,10.0512
29,50,10.2905
29,51,11.919
29,52,13.8647
29,53,15.5955
29,54,12.1285
29,55,12.3532
29,56,13.1316
29,57,3.2946
29,58,1.0095
29,59,1.3565
30,0,1.9718
30,1,1.9691
30,2,3.9864
30,3,5.9823
30,4,3.9648
30,5,5.791
30,6,5.0886
30,7,6.0261
30,8,6.6947
30,9,8.0293
30,10,7.7507
30,11,9.8385
30,12,11.9424
30,13,10.0098
30,14,8.0837
30,15,8.7524
30,16,11.7621
30,17,10.2936
30,18,12.0109
30,19,13.9746
30,20,16.0348
30,21,14.0971
30,22,12.248
30,23,12.9167
30,24,15.7612
30,25,14.587
30,26,16.8877
30,27,18.0602
30,28,2.5253
30,29,1.8414
30,30,0.0
30,31,2.4748
30,32,7.1194
30,33,4.6847
30,34,6.8747
30,35,2.4105
30,36,2.9567
30,37,5.2745
30,38,8.7824
30,39,6.1079
30,40,6.4497
30,41,7.7623
30,42,7.8461
30,43,8.962
30,44,11.0347
30,45,12.0196
30,46,14.0518
30,47,10.2823
30,48,9.9052
30,49,11.8925
30,50,12.1318
30,51,13.7604
30,52,15.7061
30,53,17.4369
30,54,13.9699
30,55,14.1945
30,56,14.973
30,57,5.136
30,58,2.8508
30,59,2.7245
31,0,4.4531
31,1,2.205
31,2,1.6976
31,3,3.7823
31,4,4.6161
31,5,3.9723
31,6,7.2511
31,7,6.6775
31,8,8.8447
31,9,6.2106
31,10,5.7319
31,11,8.0557
31,12,10.0492
31,13,8.1911
31,14,8.735
31,15,10.9645
31,16,13.9742
31,17,10.945
31,18,10.1922
31,19,12.3473
31,20,14.4074
31,21,12.2784
31,22,12.8994
31,23,15.1288
31,24,17.9733
31,25,15.2383
31,26,15.069
31,27,15.899
31,28,4.7374
31,29,2.1844
31,30,2.4748
31,31,0.0
31,32,4.527
31,33,2.2289
31,34,4.323
31,35,4.6226
31,36,3.608
31,37,2.7229
31,38,6.7754
31,39,6.7593
31,40,7.2513
31,41,8.4137
31,42,8.4974
31,43,7.1433
31,44,9.1415
31,45,10.2009
31,46,12.4244
31,47,9.9085
31,48,12.1173
31,49,12.5439
31,50,11.8276
31,51,11.9417
31,52,13.8874
31,53,15.8095
31,54,14.2329
31,55,14.8459
31,56,13.3456
31,57,5.7873
31,58,3.1938
31,59,0.909
32,0,7.4513
32,1,5.2032
32,2,3.3381
32,3,1.1863
32,4,6.8326
32,5,5.0027
32,6,9.6391
32,7,9.2345
32,8,11.2327
32,9,7.241
32,10,3.1612
32,11,5.4851
32,12,7.4785
32,13,9.3921
32,14,11.292
32,15,13.4594
32,16,16.4692
32,17,13.502
32,18,11.3931
32,19,9.5107
32,20,11.5709
32,21,13.4794
32,22,15.2842
32,23,17.6238
32,24,19.5996
32,25,17.2174
32,26,16.27
32,27,13.5963
32,28,7.8741
32,29,5.6295
32,30,7.1723
32,31,4.527
32,32,0.0
32,33,3.2593
32,34,1.7524
32,35,7.7593
32,36,4.9781
32,37,1.8041
32,38,4.2048
32,39,9.0649
32,40,9.6392
32,41,10.9707
32,42,10.5131
32,43,8.3442
32,44,6.5708
32,45,9.2396
32,46,11.1179
32,47,11.1094
32,48,14.1194
32,49,14.9626
32,50,13.0285
32,51,11.7945
32,52,15.0883
32,53,12.973
32,54,15.4339
32,55,19.0579
32,56,10.5091
32,57,8.1753
32,58,6.6389
32,59,4.3541
33,0,6.8236
33,1,4.5755
33,2,2.5706
33,3,4.6572
33,4,3.5733
33,5,1.7434
33,6,6.2083
33,7,5.6346
33,8,7.9719
33,9,3.9816
33,10,3.7031
33,11,6.0927
33,12,8.0861
33,13,5.9622
33,14,7.6922
33,15,10.0295
33,16,12.8661
33,17,9.751
33,18,7.9632
33,19,10.1183
33,20,12.1785
33,21,10.0495
33,22,11.8544
33,23,14.0035
33,24,16.1697
33,25,13.7875
33,26,12.8401
33,27,14.2039
33,28,5.1102
33,29,2.8656
33,30,4.6896
33,31,2.2289
33,32,3.2593
33,33,0.0
33,34,3.0554
33,35,4.9955
33,36,1.6948
33,37,1.4552
33,38,4.7348
33,39,5.7164
33,40,6.2084
33,41,7.3708
33,42,7.0832
33,43,4.9143
33,44,7.1784
33,45,7.972
33,46,10.1955
33,47,7.6796
33,48,10.6895
33,49,11.5011
33,50,9.5986
33,51,9.7127
33,52,11.6584
33,53,13.5806
33,54,12.004
33,55,13.8668
33,56,11.1167
33,57,4.7445
33,58,3.4029
33,59,2.0561
34,0,9.2036
34,1,6.528
34,2,4.6647
34,3,2.9387
34,4,5.2517
34,5,3.4218
34,6,7.8867
34,7,7.4821
34,8,9.4803
34,9,5.6592
34,10,1.4089
34,11,3.7327
34,12,5.7261
34,13,7.6397
34,14,9.5397
34,15,11.6306
34,16,14.7168
34,17,11.7496
34,18,9.6408
34,19,7.7584
34,20,9.8185
34,21,11.727
34,22,13.5319
34,23,15.8714
34,24,17.8472
34,25,15.465
34,26,14.5176
34,27,13.4354
34,28,7.6702
34,29,5.4255
34,30,6.7668
34,31,4.323
34,32,1.7524
34,33,3.0554
34,34,0.0
34,35,7.5554
34,36,4.7742
34,37,1.6002
34,38,2.4524
34,39,7.3125
34,40,7.8869
34,41,9.2183
34,42,8.7607
34,43,6.5919
34,44,4.8184
34,45,7.4872
34,46,9.3655
34,47,9.3571
34,48,12.367
34,49,13.3485
34,50,11.2761
34,51,10.0422
34,52,13.336
34,53,12.8589
34,54,13.6815
34,55,17.3055
34,56,8.7567
34,57,6.4229
34,58,6.2875
34,59,4.1502
35,0,3.0981
35,1,4.2362
35,2,5.985
35,3,8.2494
35,4,3.5954
35,5,5.4217
35,6,2.7906
35,7,5.6568
35,8,4.3967
35,9,7.66
35,10,6.9956
35,11,9.5797
35,12,12.3894
35,13,9.6405
35,14,7.7143
35,15,6.4544
35,16,9.4642
35,17,10.8043
35,18,12.3485
35,19,14.5036
35,20,16.5637
35,21,14.4347
35,22,12.7685
35,23,10.6187
35,24,13.4632
35,25,15.5399
35,26,17.2253
35,27,19.9072
35,28,1.0229
35,29,2.1341
35,30,2.3973
35,31,4.6054
35,32,7.7558
35,33,4.9774
35,34,7.5519
35,35,0.0
35,36,2.7664
35,37,5.9517
35,38,8.0273
35,39,5.7386
35,40,4.1517
35,41,6.8543
35,42,7.4768
35,43,8.5927
35,44,11.4817
35,45,12.3572
35,46,14.5807
35,47,9.913
35,48,7.6072
35,49,10.3718
35,50,12.2447
35,51,14.098
35,52,16.0437
35,53,17.9658
35,54,14.4904
35,55,12.7904
35,56,15.5019
35,57,4.1097
35,58,2.4815
35,59,3.2904
36,0,5.4667
36,1,3.2262
36,2,4.2987
36,3,6.3852
36,4,2.798
36,5,2.7973
36,6,5.433
36,7,4.8594
36,8,7.0266
36,9,5.0356
36,10,4.757
36,11,7.1466
36,12,9.14
36,13,7.0161
36,14,6.9169
36,15,9.0843
36,16,12.6283
36,17,9.1269
36,18,9.0172
36,19,11.1722
36,20,13.2324
36,21,11.1034
36,22,11.0813
36,23,13.7829
36,24,15.2399
36,25,13.4202
36,26,13.894
36,27,15.2578
36,28,3.3915
36,29,1.1468
36,30,2.9708
36,31,3.3007
36,32,4.9874
36,33,1.7041
36,34,4.7834
36,35,2.7664
36,36,0.0
36,37,3.1833
36,38,5.7887
36,39,4.9412
36,40,5.4332
36,41,6.5956
36,42,6.6793
36,43,5.9683
36,44,8.2323
36,45,9.0259
36,46,11.2494
36,47,8.7335
36,48,10.2371
36,49,10.7258
36,50,10.6525
36,51,10.7667
36,52,12.7124
36,53,14.6345
36,54,12.8032
36,55,13.0278
36,56,12.1706
36,57,3.9692
36,58,1.6841
36,59,2.3917
37,0,7.3175
37,1,5.0695
37,2,3.0646
37,3,2.9904
37,4,5.0285
37,5,3.1986
37,6,7.6635
37,7,7.0899
37,8,9.4271
37,9,5.4369
37,10,3.009
37,11,5.3329
37,12,7.3263
37,13,7.4174
37,14,9.1474
37,15,11.4848
37,16,14.4945
37,17,11.2062
37,18,9.4185
37,19,9.3585
37,20,11.4187
37,21,11.5047
37,22,13.3096
37,23,15.4587
37,24,17.625
37,25,15.2427
37,26,14.2953
37,27,13.4441
37,28,6.07
37,29,3.8254
37,30,5.1666
37,31,2.7229
37,32,1.8041
37,33,1.4552
37,34,1.6002
37,35,5.9552
37,36,3.174
37,37,0.0
37,38,4.0526
37,39,7.1717
37,40,7.6637
37,41,8.826
37,42,8.5385
37,43,6.3696
37,44,6.4186
37,45,9.0874
37,46,9.4357
37,47,9.1348
37,48,12.6376
37,49,12.988
37,50,11.0538
37,51,11.168
37,52,13.1137
37,53,12.8208
37,54,13.4592
37,55,15.3221
37,56,10.3569
37,57,6.1997
37,58,4.8348
37,59,2.5501
38,0,11.2725
38,1,9.2781
38,2,7.1171
38,3,5.3911
38,4,4.8745
38,5,3.0446
38,6,7.5096
38,7,5.0297
38,8,7.197
38,9,3.2068
38,10,1.0435
38,11,1.2803
38,12,3.2737
38,13,5.1873
38,14,7.0293
38,15,9.2546
38,16,12.0912
38,17,8.9761
38,18,7.1884
38,19,5.306
38,20,7.3661
38,21,9.2746
38,22,11.0795
38,23,13.2286
38,24,16.2635
38,25,13.0126
38,26,12.0652
38,27,9.3915
38,28,9.1973
38,29,6.6146
38,30,8.7766
38,31,6.9315
38,32,4.2048
38,33,4.7026
38,34,2.4524
38,35,8.3932
38,36,5.7654
38,37,4.0526
38,38,0.0
38,39,4.8601
38,40,6.9126
38,41,6.7659
38,42,6.3083
38,43,4.1395
38,44,2.366
38,45,5.0348
38,46,5.3831
38,47,6.871
38,48,9.9961
38,49,10.7578
38,50,8.8237
38,51,7.5898
38,52,9.5082
38,53,8.7682
38,54,11.2291
38,55,13.092
38,56,6.3043
38,57,6.0458
38,58,5.9103
38,59,6.7587
39,0,8.5225
39,1,6.3651
39,2,8.2776
39,3,10.2706
39,4,2.1647
39,5,3.9316
39,6,3.5015
39,7,1.5188
39,8,3.686
39,9,1.6789
39,10,5.9231
39,11,3.7899
39,12,5.683
39,13,3.6595
39,14,3.5763
39,15,5.6984
39,16,8.7186
39,17,5.7863
39,18,5.6605
39,19,7.6601
39,20,9.8758
39,21,7.7468
39,22,7.7407
39,23,9.8731
39,24,12.7525
39,25,10.0796
39,26,10.5374
39,27,11.794
39,28,6.4473
39,29,4.2858
39,30,6.1097
39,31,6.7344
39,32,9.0843
39,33,5.707
39,34,7.3319
39,35,5.7263
39,36,4.9288
39,37,7.1622
39,38,4.8795
39,39,0.0
39,40,2.0926
39,41,3.255
39,42,3.3387
39,43,2.6116
39,44,4.8757
39,45,5.6693
39,46,7.8927
39,47,5.3768
39,48,6.4851
39,49,7.3852
39,50,7.2959
39,51,7.41
39,52,9.3557
39,53,11.1707
39,54,9.4626
39,55,9.6872
39,56,8.6585
39,57,2.5396
39,58,3.2434
39,59,5.5306
40,0,6.0358
40,1,6.8685
40,2,8.781
40,3,10.8676
40,4,2.6681
40,5,4.4944
40,6,1.409
40,7,1.874
40,8,2.2771
40,9,3.6859
40,10,6.4541
40,11,5.7969
40,12,7.7903
40,13,5.6664
40,14,3.9316
40,15,4.3348
40,16,7.3446
40,17,6.1415
40,18,7.6675
40,19,9.7023
40,20,11.8827
40,21,9.7537
40,22,8.0959
40,23,8.4991
40,24,11.3436
40,25,10.4349
40,26,12.5443
40,27,13.9081
40,28,3.9606
40,29,4.7891
40,30,6.414
40,31,7.2377
40,32,9.6153
40,33,6.2104
40,34,7.8629
40,35,4.12
40,36,5.4322
40,37,7.6656
40,38,6.8865
40,39,2.0795
40,40,0.0
40,41,2.818
40,42,3.694
40,43,4.6186
40,44,6.8826
40,45,7.6762
40,46,9.8997
40,47,6.1302
40,48,5.4876
40,49,7.7404
40,50,7.9797
40,51,9.417
40,52,11.3627
40,53,12.9221
40,54,9.8178
40,55,10.0424
40,56,10.6654
40,57,1.522
40,58,3.7468
40,59,6.034
41,0,8.7338
41,1,8.0504
41,2,10.1126
41,3,12.0636
41,4,3.85
41,5,5.826
41,6,4.1069
41,7,1.8337
41,8,2.4766
41,9,3.5733
41,10,7.8174
41,11,5.6843
41,12,5.6058
41,13,3.5822
41,14,1.75
41,15,2.6929
41,16,5.7026
41,17,3.9599
41,18,5.5833
41,19,7.5829
41,20,9.6981
41,21,7.6695
41,22,5.9143
41,23,6.8572
41,24,9.7017
41,25,8.2533
41,26,10.4602
41,27,13.4227
41,28,6.6586
41,29,5.971
41,30,7.795
41,31,8.4196
41,32,10.9787
41,33,7.542
41,34,9.2263
41,35,6.818
41,36,6.6141
41,37,8.9972
41,38,6.7739
41,39,3.2614
41,40,2.8987
41,41,0.0
41,42,1.5124
41,43,4.506
41,44,6.4905
41,45,5.592
41,46,7.7151
41,47,3.9486
41,48,3.465
41,49,5.5588
41,50,5.7981
41,51,7.3328
41,52,9.2785
41,53,10.5606
41,54,7.6362
41,55,7.8608
41,56,8.5191
41,57,4.2249
41,58,4.9287
41,59,7.2159
42,0,10.269
42,1,8.0927
42,2,9.6687
42,3,11.7553
42,4,3.8923
42,5,5.3821
42,6,5.6193
42,7,1.876
42,8,3.989
42,9,3.1294
42,10,7.3735
42,11,5.2404
42,12,5.0814
42,13,3.0578
42,14,1.7782
42,15,3.9558
42,16,6.9656
42,17,4.0437
42,18,5.0589
42,19,7.0585
42,20,9.1737
42,21,7.1451
42,22,5.9981
42,23,8.1201
42,24,10.1567
42,25,8.3371
42,26,9.9358
42,27,11.1924
42,28,8.1938
42,29,6.0133
42,30,7.8373
42,31,8.4619
42,32,10.5348
42,33,7.0981
42,34,8.7824
42,35,7.4538
42,36,6.6564
42,37,8.5533
42,38,6.33
42,39,3.3037
42,40,3.8201
42,41,1.5124
42,42,0.0
42,43,4.0621
42,44,5.9661
42,45,5.0676
42,46,7.1907
42,47,3.4242
42,48,4.7426
42,49,5.6426
42,50,5.2738
42,51,6.8084
42,52,8.7541
42,53,10.5759
42,54,7.72
42,55,7.9446
42,56,8.1119
42,57,4.2672
42,58,4.971
42,59,7.2582
43,0,11.1876
43,1,9.0113
43,2,7.488
43,3,9.5745
43,4,4.8109
43,5,3.2013
43,6,6.5607
43,7,2.7946
43,8,4.9619
43,9,0.9717
43,10,5.161
43,11,3.0597
43,12,3.0714
43,13,1.0478
43,14,2.8898
43,15,5.0388
43,16,7.9517
43,17,4.8367
43,18,3.0489
43,19,5.0485
43,20,7.1569
43,21,5.1351
43,22,6.94
43,23,9.0892
43,24,11.2554
43,25,8.8731
43,26,7.9258
43,27,9.1824
43,28,9.1124
43,29,6.9319
43,30,8.7559
43,31,7.1463
43,32,8.1767
43,33,4.9173
43,34,6.6017
43,35,9.2569
43,36,5.9802
43,37,6.3726
43,38,4.1493
43,39,2.625
43,40,4.6775
43,41,4.5308
43,42,4.0733
43,43,0.0
43,44,3.9561
43,45,2.7733
43,46,5.1807
43,47,2.7652
43,48,5.7751
43,49,6.6184
43,50,4.6843
43,51,4.7984
43,52,6.7441
43,53,8.559
43,54,7.0896
43,55,8.9525
43,56,6.0469
43,57,5.1858
43,58,5.8896
43,59,6.9735
44,0,13.4618
44,1,11.2855
44,2,9.4808
44,3,7.7548
44,4,7.0851
44,5,5.4083
44,6,8.8349
44,7,5.0688
44,8,7.2361
44,9,3.2459
44,10,3.4072
44,11,1.1725
44,12,0.9077
44,13,2.924
44,14,4.766
44,15,6.915
44,16,9.8552
44,17,6.7401
44,18,4.9251
44,19,2.9399
44,20,5.0001
44,21,7.0113
44,22,8.8363
44,23,11.0793
44,24,13.1316
44,25,10.7493
44,26,9.8019
44,27,7.0255
44,28,11.3866
44,29,9.2061
44,30,10.9275
44,31,9.1391
44,32,6.5685
44,33,7.1915
44,34,4.8161
44,35,11.5311
44,36,8.2544
44,37,6.4163
44,38,2.3637
44,39,4.8992
44,40,6.9517
44,41,6.4681
44,42,5.9506
44,43,3.9188
44,44,0.0
44,45,2.6688
44,46,3.0171
44,47,4.6414
44,48,7.6513
44,49,8.5218
44,50,6.5605
44,51,5.2237
44,52,7.1421
44,53,6.4022
44,54,8.9658
44,55,10.8487
44,56,3.9383
44,57,7.4599
44,58,8.1638
44,59,9.2477
45,0,14.2349
45,1,12.5402
45,2,10.5353
45,3,12.6219
45,4,7.8582
45,5,6.2487
45,6,9.6081
45,7,5.8419
45,8,8.0092
45,9,4.019
45,10,6.0726
45,11,3.8379
45,12,1.7806
45,13,1.7739
45,14,3.8945
45,15,6.0435
45,16,7.0227
45,17,3.9076
45,18,2.1199
45,19,2.095
45,20,3.9215
45,21,4.2061
45,22,6.011
45,23,8.1601
45,24,10.3263
45,25,7.9441
45,26,6.9967
45,27,6.1806
45,28,12.1597
45,29,9.9793
45,30,11.8032
45,31,10.1936
45,32,9.2338
45,33,7.9647
45,34,7.4815
45,35,12.3191
45,36,9.0275
45,37,9.0816
45,38,5.0291
45,39,5.6724
45,40,7.7249
45,41,5.5967
45,42,5.0792
45,43,2.7687
45,44,2.6654
45,45,0.0
45,46,2.0052
45,47,1.8362
45,48,5.4715
45,49,5.6343
45,50,3.7552
45,51,2.9632
45,52,5.5144
45,53,5.5573
45,54,6.1606
45,55,8.0235
45,56,3.0934
45,57,8.2331
45,58,8.9369
45,59,10.0208
46,0,16.303
46,1,14.6129
46,2,12.6034
46,3,10.596
46,4,9.9263
46,5,8.3167
46,6,11.6762
46,7,7.91
46,8,10.0773
46,9,6.0871
46,10,6.2485
46,11,4.0138
46,12,1.9565
46,13,4.0172
46,14,5.8592
46,15,8.0081
46,16,7.8231
46,17,4.708
46,18,2.9202
46,19,0.9078
46,20,2.9679
46,21,5.0065
46,22,6.8041
46,23,8.9776
46,24,11.1267
46,25,8.7445
46,26,7.9219
46,27,4.9934
46,28,14.2278
46,29,12.0473
46,30,13.8713
46,31,12.2617
46,32,9.4097
46,33,10.0328
46,34,7.6573
46,35,14.3872
46,36,11.0956
46,37,9.2575
46,38,5.2049
46,39,7.7404
46,40,9.7929
46,41,7.5613
46,42,7.0438
46,43,5.012
46,44,2.8412
46,45,2.0044
46,46,0.0
46,47,3.8406
46,48,7.7741
46,49,6.4897
46,50,4.5556
46,51,3.1916
46,52,5.11
46,53,4.3701
46,54,6.961
46,55,8.8166
46,56,1.9061
46,57,10.3012
46,58,11.005
46,59,12.0889
47,0,12.7111
47,1,10.5262
47,2,10.2681
47,3,12.3546
47,4,6.3258
47,5,5.9814
47,6,8.0842
47,7,4.3095
47,8,6.4539
47,9,3.7518
47,10,7.9088
47,11,5.8398
47,12,3.6168
47,13,1.7853
47,14,2.1686
47,15,4.3927
47,16,5.1315
47,17,2.2311
47,18,1.8274
47,19,3.6512
47,20,5.5088
47,21,3.9137
47,22,4.1536
47,23,6.2861
47,24,8.3122
47,25,6.4926
47,26,6.7043
47,27,7.5343
47,28,10.6084
47,29,8.4468
47,30,10.2708
47,31,9.9264
47,32,11.1342
47,33,7.6975
47,34,9.3818
47,35,9.8873
47,36,8.7603
47,37,9.1527
47,38,6.8652
47,39,5.4051
47,40,6.2537
47,41,3.9459
47,42,3.4284
47,43,2.7801
47,44,4.5015
47,45,1.8362
47,46,3.8414
47,47,0.0
47,48,3.6353
47,49,3.7981
47,50,2.2853
47,51,3.5769
47,52,5.5226
47,53,6.911
47,54,5.8682
47,55,6.1001
47,56,4.8254
47,57,6.7007
47,58,7.4045
47,59,9.6917
48,0,9.5369
48,1,11.7269
48,2,13.7891
48,3,15.7888
48,4,7.5048
48,5,9.3311
48,6,4.91
48,7,5.0893
48,8,3.2797
48,9,6.8509
48,10,11.2908
48,11,8.8629
48,12,6.8056
48,13,4.7821
48,14,2.9498
48,15,1.2185
48,16,2.4907
48,17,3.0506
48,18,4.7476
48,19,6.718
48,20,8.429
48,21,6.8338
48,22,4.6553
48,23,3.6453
48,24,6.4897
48,25,6.9943
48,26,9.6244
48,27,10.4544
48,28,7.4617
48,29,9.6518
48,30,9.915
48,31,12.1231
48,32,14.1875
48,33,10.7508
48,34,12.9028
48,35,7.6211
48,36,10.2907
48,37,12.6737
48,38,10.4504
48,39,6.539
48,40,5.5029
48,41,3.5164
48,42,4.79
48,43,5.8335
48,44,7.6904
48,45,5.3068
48,46,7.66
48,47,3.4706
48,48,0.0
48,49,3.0322
48,50,4.491
48,51,6.4679
48,52,8.4428
48,53,9.8311
48,54,6.3772
48,55,5.817
48,56,7.7455
48,57,6.2923
48,58,8.1842
48,59,10.9193
49,0,12.2498
49,1,12.1573
49,2,14.1239
49,3,18.5018
49,4,7.9569
49,5,9.8372
49,6,7.623
49,7,5.9406
49,8,5.9926
49,9,7.6076
49,10,11.8287
49,11,9.7038
49,12,7.6081
49,13,5.6334
49,14,3.8748
49,15,3.9315
49,16,2.1776
49,17,1.885
49,18,3.582
49,19,5.5816
49,20,5.9285
49,21,3.9067
49,22,2.0682
49,23,2.4679
49,24,5.3359
49,25,4.4072
49,26,6.6973
49,27,7.4356
49,28,10.1746
49,29,10.0779
49,30,11.9019
49,31,12.5265
49,32,14.9899
49,33,11.4992
49,34,13.2376
49,35,10.334
49,36,10.721
49,37,13.0085
49,38,10.7852
49,39,7.3683
49,40,7.8847
49,41,5.577
49,42,5.6193
49,43,6.6359
49,44,8.5313
49,45,5.692
49,46,6.4945
49,47,3.7876
49,48,3.1878
49,49,0.0
49,50,2.4879
49,51,4.5841
49,52,5.3957
49,53,7.3306
49,54,3.7901
49,55,2.4656
49,56,6.5799
49,57,8.3317
49,58,9.0356
49,59,11.3228
50,0,14.3711
50,1,12.3757
50,2,12.1885
50,3,14.275
50,4,8.1267
50,5,7.9018
50,6,9.7442
50,7,6.1104
50,8,8.1139
50,9,5.6722
50,10,9.8933
50,11,7.7602
50,12,5.6727
50,13,3.7057
50,14,4.0446
50,15,6.0527
50,16,4.3205
50,17,1.8837
50,18,1.6985
50,19,3.6462
50,20,3.8159
50,21,2.1082
50,22,2.1295
50,23,4.2127
50,24,6.2881
50,25,4.4684
50,26,4.8989
50,27,6.1555
50,28,12.2958
50,29,10.2964
50,30,12.1203
50,31,11.8468
50,32,13.0546
50,33,9.6179
50,34,11.3022
50,35,12.4552
50,36,10.6807
50,37,11.0731
50,38,8.8498
50,39,7.3255
50,40,8.0545
50,41,5.7467
50,42,5.2779
50,43,4.7005
50,44,6.5574
50,45,3.7566
50,46,4.5591
50,47,2.2853
50,48,4.6476
50,49,2.4787
50,50,0.0
50,51,2.0962
50,52,3.4333
50,53,5.3591
50,54,3.8514
50,55,4.076
50,56,3.7073
50,57,8.5015
50,58,9.254
50,59,11.5412
51,0,15.9962
51,1,14.3015
51,2,12.2966
51,3,16.0939
51,4,9.6196
51,5,8.01
51,6,11.3694
51,7,7.6033
51,8,9.7705
51,9,5.7803
51,10,8.625
51,11,6.3904
51,12,4.333
51,13,3.8139
51,14,5.6558
51,15,7.8048
51,16,6.7095
51,17,3.5944
51,18,1.8066
51,19,2.2681
51,20,1.8607
51,21,2.2128
51,22,4.0177
51,23,6.1669
51,24,8.3331
51,25,5.9508
51,26,5.0035
51,27,3.8862
51,28,13.921
51,29,11.7406
51,30,13.5645
51,31,11.9549
51,32,11.7863
51,33,9.726
51,34,10.0339
51,35,14.0804
51,36,10.7888
51,37,11.1812
51,38,7.5815
51,39,7.4337
51,40,9.4862
51,41,7.358
51,42,6.8405
51,43,4.8086
51,44,5.2178
51,45,2.9655
51,46,3.181
51,47,3.5975
51,48,6.6409
51,49,4.5749
51,50,2.0962
51,51,0.0
51,52,2.4508
51,53,3.2629
51,54,4.1673
51,55,6.0302
51,56,2.157
51,57,9.9944
51,58,10.6982
51,59,11.7821
52,0,17.9267
52,1,16.232
52,2,14.2271
52,3,16.3137
52,4,11.55
52,5,9.9405
52,6,13.2999
52,7,9.5337
52,8,11.6934
52,9,7.7108
52,10,11.9319
52,11,8.3194
52,12,6.2621
52,13,5.7443
52,14,7.5863
52,15,9.6323
52,16,7.5236
52,17,5.5212
52,18,3.4581
52,19,4.2483
52,20,2.1668
