from,to,cost
6,14,5.163
6,15,4.8957
6,16,6.353
6,17,11.4219
6,18,9.9793
6,19,7.9937
6,20,6.2786
6,21,8.4343
6,22,12.9524
6,23,12.131
6,24,10.2405
6,25,8.9671
6,26,10.4684
6,27,15.0389
6,28,13.5954
6,29,10.657
6,30,12.4915
6,31,4.281
6,32,5.1562
6,33,6.9681
6,34,8.9134
6,35,0.6814
6,36,4.1042
6,37,2.5053
6,38,4.4002
6,39,5.9087
6,40,4.4605
6,41,7.8549
6,42,10.9996
6,43,9.9782
6,44,9.8383
6,45,10.3072
6,46,13.0655
6,47,11.489
6,48,4.8818
6,49,2.6374
7,0,4.6715
7,1,6.8128
7,2,8.7805
7,3,12.6029
7,4,7.7591
7,5,4.4678
7,6,2.6812
7,7,0.0
7,8,8.4828
7,9,6.3857
7,10,4.617
7,11,2.5759
7,12,10.2804
7,13,8.3895
7,14,6.9013
7,15,5.186
7,16,3.7607
7,17,13.1552
7,18,11.8302
7,19,9.6633
7,20,7.9937
7,21,5.842
7,22,14.6857
7,23,13.8644
7,24,11.7825
7,25,10.692
7,26,7.9111
7,27,16.8341
7,28,15.1373
7,29,12.8144
7,30,10.7525
7,31,1.6888
7,32,6.8895
7,33,8.604
7,34,10.6467
7,35,2.4327
7,36,6.6661
7,37,5.1101
7,38,2.5495
7,39,8.4706
7,40,6.1939
7,41,9.2203
7,42,12.7329
7,43,11.5202
7,44,10.5572
7,45,12.0321
7,46,14.4179
7,47,8.9316
7,48,3.1412
7,49,1.5426
8,0,13.0665
8,1,10.8632
8,2,9.3951
8,3,8.1771
8,4,4.3457
8,5,5.0152
8,6,6.7316
8,7,8.5304
8,8,0.0
8,9,2.0976
8,10,3.337
8,11,5.7787
8,12,3.4095
8,13,4.1504
8,14,5.6491
8,15,7.3723
8,16,8.8692
8,17,6.2843
8,18,4.9619
8,19,6.8298
8,20,8.663
8,21,10.7957
8,22,7.8148
8,23,6.9934
8,24,8.9491
8,25,11.3955
8,26,13.0379
8,27,9.8655
8,28,12.3039
8,29,12.6137
8,30,15.0108
8,31,6.8157
8,32,7.6678
8,33,5.7368
8,34,3.7758
8,35,6.0287
8,36,6.9994
8,37,9.1605
8,38,10.9445
8,39,5.0572
8,40,3.3604
8,41,8.7856
8,42,5.862
8,43,7.3386
8,44,12.2667
8,45,10.6248
8,46,7.9279
8,47,14.0585
8,48,7.4165
8,49,6.4175
9,0,10.9689
9,1,8.7656
9,2,7.2975
9,3,9.72
9,4,4.8762
9,5,2.9848
9,6,4.634
9,7,6.4139
9,8,2.0971
9,9,0.0
9,10,1.2394
9,11,3.6811
9,12,3.8947
9,13,3.4584
9,14,3.5515
9,15,5.2747
9,16,6.7446
9,17,6.7696
9,18,5.4471
9,19,4.7322
9,20,6.5654
9,21,8.6981
9,22,8.3001
9,23,7.4787
9,24,6.8515
9,25,9.2979
9,26,10.7671
9,27,10.4484
9,28,10.2063
9,29,10.5161
9,30,12.9132
9,31,4.7181
9,32,5.5701
9,33,3.6729
9,34,4.261
9,35,3.9311
9,36,5.1831
9,37,7.0629
9,38,8.8469
9,39,5.5877
9,40,1.2628
9,41,6.688
9,42,6.3472
9,43,6.5891
9,44,10.1691
9,45,8.5272
9,46,8.4131
9,47,11.9609
9,48,5.3189
9,49,4.3199
10,0,9.7295
10,1,7.5262
10,2,7.1053
10,3,10.9594
10,4,6.0838
10,5,2.7925
10,6,3.3947
10,7,5.1746
10,8,3.3365
10,9,1.2394
10,10,0.0
10,11,2.4417
10,12,5.0337
10,13,3.2432
10,14,3.3363
10,15,4.0933
10,16,5.5053
10,17,7.8534
10,18,6.531
10,19,4.517
10,20,5.4763
10,21,7.6319
10,22,9.2863
10,23,8.6108
10,24,6.6362
10,25,8.1647
10,26,9.666
10,27,11.3254
10,28,9.991
10,29,9.8547
10,30,12.5425
10,31,3.4787
10,32,4.3539
10,33,3.4577
10,34,5.4
10,35,2.6918
10,36,4.9908
10,37,5.8236
10,38,7.6075
10,39,6.8271
10,40,1.0475
10,41,6.4728
10,42,7.4311
10,43,6.3739
10,44,9.0359
10,45,8.312
10,46,9.5453
10,47,10.7216
10,48,4.0795
10,49,3.0805
11,0,7.2878
11,1,7.4297
11,2,9.5472
11,3,13.2965
11,4,8.5575
11,5,5.0847
11,6,3.2982
11,7,2.682
11,8,5.7784
11,9,3.6813
11,10,2.4419
11,11,0.0
11,12,7.4756
11,13,5.6851
11,14,3.9008
11,15,3.9246
11,16,3.1089
11,17,10.4508
11,18,8.73
11,19,6.9589
11,20,5.3075
11,21,5.1902
11,22,11.7282
11,23,10.6261
11,24,9.0591
11,25,7.996
11,26,7.2593
11,27,13.8765
11,28,12.4329
11,29,9.6859
11,30,10.1007
11,31,1.037
11,32,4.1851
11,33,5.8996
11,34,7.8419
11,35,2.5953
11,36,7.4327
11,37,5.7271
11,38,5.1658
11,39,9.269
11,40,3.4894
11,41,6.8838
11,42,9.873
11,43,8.8158
11,44,8.8672
11,45,9.3361
11,46,12.0944
11,47,8.2798
11,48,2.4894
11,49,1.9456
12,0,14.8617
12,1,12.6584
12,2,11.1949
12,3,9.8913
12,4,5.9555
12,5,6.8776
12,6,8.5418
12,7,10.3257
12,8,3.3618
12,9,3.8928
12,10,5.0288
12,11,7.4705
12,12,0.0
12,13,1.7925
12,14,3.3939
12,15,5.1171
12,16,6.556
12,17,2.9475
12,18,2.6039
12,19,4.5747
12,20,6.4078
12,21,8.6373
12,22,4.4053
12,23,4.6355
12,24,6.6939
12,25,9.1404
12,26,10.7064
12,27,6.5537
12,28,8.6135
12,29,10.3586
12,30,13.4702
12,31,8.6109
12,32,5.3777
12,33,3.3789
12,34,1.4178
12,35,7.824
12,36,9.0759
12,37,10.9558
12,38,12.7397
12,39,6.8524
12,40,3.9702
12,41,6.5305
12,42,3.504
12,43,4.9807
12,44,10.7261
12,45,8.3697
12,46,5.5699
12,47,11.7269
12,48,6.8156
12,49,8.2127
13,0,12.9658
13,1,10.7625
13,2,9.2944
13,3,11.6818
13,4,6.9243
13,5,4.9817
13,6,6.631
13,7,8.4297
13,8,4.1452
13,9,3.4285
13,10,3.2363
13,11,5.678
13,12,1.7905
13,13,0.0
13,14,1.6014
13,15,3.3247
13,16,4.7635
13,17,4.6653
13,18,3.1769
13,19,2.7822
13,20,4.6153
13,21,6.748
13,22,5.9322
13,23,5.3744
13,24,4.9014
13,25,7.3038
13,26,8.8526
13,27,8.3442
13,28,8.2562
13,29,8.5661
13,30,10.9632
13,31,6.715
13,32,3.5852
13,33,1.7229
13,34,2.1484
13,35,5.9281
13,36,7.18
13,37,9.0599
13,38,10.8438
13,39,7.6358
13,40,2.1777
13,41,4.738
13,42,4.077
13,43,3.9934
13,44,8.2191
13,45,6.5772
13,46,6.3089
13,47,9.8732
13,48,5.0231
13,49,6.3168
14,0,11.4913
14,1,9.2794
14,2,9.4333
14,3,13.2724
14,4,8.4436
14,5,5.1205
14,6,5.1479
14,7,6.9552
14,8,5.6645
14,9,3.5674
14,10,3.3751
14,11,4.1949
14,12,3.3812
14,13,1.5907
14,14,0.0
14,15,1.7232
14,16,3.1621
14,17,6.2009
14,18,4.8785
14,19,2.8644
14,20,3.1062
14,21,5.2269
14,22,7.6337
14,23,6.5317
14,24,4.9837
14,25,5.7946
14,26,7.2959
14,27,9.6729
14,28,8.3385
14,29,7.4846
14,30,10.1539
14,31,5.2319
14,32,1.9837
14,33,1.8051
14,34,3.7475
14,35,4.445
14,36,7.3189
14,37,7.5768
14,38,9.3693
14,39,9.1551
14,40,2.3166
14,41,3.6479
14,42,5.7786
14,43,4.7213
14,44,6.6658
14,45,6.6595
14,46,7.4662
14,47,8.333
14,48,3.4217
14,49,4.8337
15,0,9.7681
15,1,9.0778
15,2,11.1485
15,3,14.9445
15,4,10.2055
15,5,6.7328
15,6,4.9463
15,7,5.232
15,8,7.3798
15,9,5.2826
15,10,4.09
15,11,3.9933
15,12,5.0964
15,13,3.3059
15,14,1.7152
15,15,0.0
15,16,1.4389
15,17,7.9162
15,18,6.5937
15,19,4.4734
15,20,2.8309
15,21,3.5202
15,22,9.349
15,23,8.2469
15,24,6.6989
15,25,5.5193
15,26,5.5892
15,27,11.0024
15,28,10.0537
15,29,7.2093
15,30,8.4307
15,31,3.4495
15,32,1.7085
15,33,3.5204
15,34,5.4627
15,35,4.2433
15,36,9.0341
15,37,7.3752
15,38,7.6461
15,39,10.917
15,40,4.0318
15,41,4.4071
15,42,7.4938
15,43,6.4366
15,44,6.3905
15,45,6.8595
15,46,9.6148
15,47,6.6098
15,48,1.6985
15,49,4.6321
16,0,8.4522
16,1,10.6153
16,2,12.6458
16,3,16.5084
16,4,11.743
16,5,8.2486
16,6,6.462
16,7,3.9161
16,8,8.9471
16,9,6.8334
16,10,5.594
16,11,3.1855
16,12,6.6171
16,13,4.8266
16,14,3.2359
16,15,1.5207
16,16,0.0
16,17,9.3919
16,18,8.0695
16,19,6.0554
16,20,4.1841
16,21,2.0813
16,22,10.8247
16,23,9.7227
16,24,8.1747
16,25,6.8179
16,26,4.1503
16,27,13.1708
16,28,11.5295
16,29,8.6212
16,30,6.9918
16,31,2.2014
16,32,3.2292
16,33,5.0411
16,34,6.9834
16,35,5.7808
16,36,10.6183
16,37,8.9126
16,38,6.3302
16,39,12.391
16,40,5.5525
16,41,5.4596
16,42,8.9696
16,43,7.9123
16,44,6.7965
16,45,8.2714
16,46,10.6571
16,47,5.1709
16,48,1.7589
16,49,4.492
17,0,17.3562
17,1,16.6386
17,2,13.6894
17,3,11.5632
17,4,7.6274
17,5,9.372
17,6,11.1803
17,7,12.8201
17,8,5.8562
17,9,6.3873
17,10,7.4683
17,11,9.91
17,12,3.4812
17,13,4.0859
17,14,5.8335
17,15,7.5567
17,16,9.0205
17,17,0.0
17,18,1.0079
17,19,3.0059
17,20,4.8391
17,21,6.9717
17,22,2.1664
17,23,3.0394
17,24,5.1251
17,25,7.8583
17,26,9.0408
17,27,4.557
17,28,7.2322
17,29,9.1725
17,30,11.4735
17,31,11.0988
17,32,5.6665
17,33,4.0212
17,34,2.1014
17,35,10.3184
17,36,12.1534
17,37,14.9359
17,38,15.2342
17,39,9.3468
17,40,6.4098
17,41,4.9617
17,42,1.908
17,43,3.3846
17,44,8.7294
17,45,7.0876
17,46,3.9739
17,47,10.0614
17,48,9.3101
17,49,10.5488
18,0,16.4805
18,1,14.2772
18,2,12.8137
18,3,12.3195
18,4,8.3837
18,5,8.3381
18,6,10.1464
18,7,11.9444
18,8,4.9806
18,9,5.5116
18,10,6.5927
18,11,9.1927
18,12,2.6259
18,13,3.2103
18,14,4.9578
18,15,6.681
18,16,8.1448
18,17,1.4036
18,18,0.0
18,19,2.1302
18,20,3.9634
18,21,6.0961
18,22,2.8364
18,23,2.0315
18,24,4.11
18,25,6.5565
18,26,8.0613
18,27,4.8711
18,28,6.0096
18,29,7.9176
18,30,10.1763
18,31,10.2232
18,32,4.7909
18,33,3.1455
18,34,1.2257
18,35,9.3364
18,36,10.6947
18,37,12.5745
18,38,14.352
18,39,8.4711
18,40,5.5341
18,41,4.086
18,42,0.9001
18,43,2.827
18,44,7.4277
18,45,5.7858
18,46,2.966
18,47,9.0818
18,48,8.3131
18,49,9.7251
19,0,14.3417
19,1,12.1384
19,2,10.6703
19,3,14.3502
19,4,10.4144
19,5,6.3575
19,6,8.0823
19,7,9.8056
19,8,6.9015
19,9,4.8044
19,10,4.6121
19,11,7.0538
19,12,4.6181
19,13,2.8277
19,14,2.9773
19,15,4.6576
19,16,6.1394
19,17,3.4343
19,18,2.1118
19,19,0.0
19,20,1.9829
19,21,4.1155
19,22,4.8671
19,23,3.7651
19,24,2.1192
19,25,4.3735
19,26,6.0705
19,27,6.8084
19,28,5.1611
19,29,5.7839
19,30,7.8979
19,31,8.0908
19,32,2.8339
19,33,1.165
19,34,3.2564
19,35,7.3039
19,36,8.5559
19,37,10.4357
19,38,12.2197
19,39,10.3921
19,40,3.5535
19,41,1.9558
19,42,3.0119
19,43,2.1205
19,44,5.2447
19,45,3.795
19,46,4.6995
19,47,7.0911
19,48,6.399
19,49,7.6926
20,0,12.8442
20,1,11.0382
20,2,12.8242
20,3,16.5041
20,4,12.5683
20,5,8.5115
20,6,6.9067
20,7,8.3081
20,8,9.0554
20,9,6.9583
20,10,6.0504
20,11,5.9537
20,12,6.7721
20,13,4.9816
20,14,3.6757
20,15,3.482
20,16,4.4499
20,17,5.5882
20,18,4.2658
20,19,2.2518
20,20,0.0
20,21,2.4663
20,22,7.021
20,23,5.919
20,24,3.9513
20,25,2.6884
20,26,4.1932
20,27,8.1715
20,28,6.6888
20,29,4.3784
20,30,6.2129
20,31,6.5934
20,32,1.7335
20,33,3.3189
20,34,5.4104
20,35,6.2038
20,36,10.7098
20,37,9.3356
20,38,10.7222
20,39,12.546
20,40,5.7075
20,41,1.5762
20,42,5.1659
20,43,4.1086
20,44,3.5596
20,45,4.0286
20,46,6.8535
20,47,5.2138
20,48,5.1282
20,49,6.5925
21,0,11.3663
21,1,13.5294
21,2,15.56
21,3,19.1709
21,4,14.6572
21,5,11.1783
21,6,9.3569
21,7,6.8303
21,8,11.7222
21,9,9.6251
21,10,8.5006
21,11,6.0997
21,12,9.5312
21,13,7.6484
21,14,6.1259
21,15,4.4348
21,16,3.0371
21,17,8.255
21,18,6.9326
21,19,4.9185
21,20,3.0961
21,21,0.0
21,22,9.6878
21,23,8.0874
21,24,6.1128
21,25,4.8353
21,26,2.069
21,27,11.8362
21,28,9.4826
21,29,6.54
21,30,4.9105
21,31,5.1155
21,32,4.1837
21,33,5.9857
21,34,8.0771
21,35,8.654
21,36,13.5324
21,37,11.8268
21,38,9.2443
21,39,15.2128
21,40,8.3743
21,41,4.0314
21,42,7.8327
21,43,6.7754
21,44,4.7152
21,45,6.1901
21,46,9.0219
21,47,3.0896
21,48,4.673
21,49,7.4061
22,0,24.3563
22,1,22.7625
22,2,21.3028
22,3,17.6872
22,4,13.7514
22,5,16.1428
22,6,17.9511
22,7,19.8203
22,8,12.8543
22,9,12.3983
22,10,14.3974
22,11,17.179
22,12,9.5126
22,13,11.3976
22,14,12.7626
22,15,14.4858
22,16,16.0271
22,17,7.0716
22,18,7.0189
22,19,8.6574
22,20,11.529
22,21,13.9009
22,22,0.0
22,23,4.9625
22,24,6.7791
22,25,9.3793
22,26,10.9678
22,27,2.1483
22,28,4.8557
22,29,6.7638
22,30,9.7624
22,31,18.1055
22,32,12.5733
22,33,9.6726
22,34,8.1124
22,35,17.0892
22,36,18.2774
22,37,21.0599
22,38,22.2343
22,39,16.3352
22,40,13.3389
22,41,10.2256
22,42,6.3184
22,43,6.6421
22,44,9.0017
22,45,6.3928
22,46,3.9604
22,47,9.9259
22,48,16.4208
22,49,17.4779
23,0,18.6824
23,1,16.4791
23,2,14.4932
23,3,14.3807
23,4,10.4449
23,5,10.6983
23,6,12.5066
23,7,13.7803
23,8,7.1825
23,9,7.7135
23,10,8.435
23,11,11.3946
23,12,4.8278
23,13,5.6132
23,14,6.8002
23,15,8.5234
23,16,9.9872
23,17,3.6055
23,18,2.3341
23,19,3.9726
23,20,5.8058
23,21,7.9384
23,22,5.0383
23,23,0.0
23,24,2.3838
23,25,4.8303
23,26,6.3351
23,27,2.8396
23,28,3.978
23,29,5.886
23,30,8.4456
23,31,12.4316
23,32,6.6332
23,33,4.9878
23,34,3.4276
23,35,11.6447
23,36,12.7932
23,37,14.7765
23,38,16.5604
23,39,10.6731
23,40,7.7909
23,41,4.7001
23,42,1.6336
23,43,1.9849
23,44,5.7015
23,45,4.0596
23,46,0.9345
23,47,7.3556
23,48,10.6363
23,49,12.0334
24,0,16.3349
24,1,14.1316
24,2,12.6635
24,3,16.1974
24,4,12.2616
24,5,8.3508
24,6,10.1591
24,7,11.7988
24,8,8.8948
24,9,6.7976
24,10,6.6054
24,11,9.0471
24,12,6.6114
24,13,4.8209
24,14,4.9705
24,15,6.6938
24,16,8.1326
24,17,5.4275
24,18,4.1051
24,19,2.143
24,20,3.973
24,21,6.1088
24,22,6.855
24,23,2.0408
24,24,0.0
24,25,2.5637
24,26,4.0685
24,27,4.7494
24,28,3.415
24,29,3.7819
24,30,6.0882
24,31,10.0841
24,32,4.8272
24,33,3.1582
24,34,5.2497
24,35,9.2972
24,36,10.5491
24,37,12.429
24,38,14.2129
24,39,12.3853
24,40,5.5468
24,41,2.4336
24,42,3.4503
24,43,2.0911
24,44,3.4349
24,45,1.793
24,46,2.9752
24,47,5.0891
24,48,8.3922
24,49,9.6859
25,0,14.6753
25,1,12.4988
25,2,14.5346
25,3,18.0685
25,4,14.1327
25,5,10.1537
25,6,8.3672
25,7,10.1392
25,8,10.7659
25,9,8.6688
25,10,7.5109
25,11,7.4142
25,12,8.4825
25,13,6.6587
25,14,5.1362
25,15,4.9425
25,16,6.2405
25,17,7.2986
25,18,5.9429
25,19,3.9288
25,20,2.1496
25,21,4.1918
25,22,8.6981
25,23,3.9119
25,24,1.9373
25,25,0.0
25,26,2.2452
25,27,6.2234
25,28,4.7407
25,29,2.4304
25,30,4.2649
25,31,8.3189
25,32,3.194
25,33,4.996
25,34,7.0874
25,35,7.6643
25,36,12.4202
25,37,10.7961
25,38,12.5533
25,39,14.2565
25,40,7.3846
25,41,1.7731
25,42,5.3214
25,43,3.9622
25,44,1.6116
25,45,2.0805
25,46,4.8464
25,47,3.2657
25,48,6.5887
25,49,8.053
26,0,12.5673
26,1,14.779
26,2,16.7609
26,3,20.175
26,4,15.8581
26,5,12.3284
26,6,10.5578
26,7,8.0312
26,8,12.8724
26,9,10.7752
26,10,9.7425
26,11,7.3006
26,12,10.589
26,13,8.7985
26,14,7.351
26,15,5.6358
26,16,4.2381
26,17,9.5594
26,18,8.0827
26,19,6.1195
26,20,4.2561
26,21,2.1894
26,22,10.8326
26,23,6.0184
26,24,4.0438
26,25,2.7442
26,26,0.0
26,27,9.0334
26,28,6.7813
26,29,4.4709
26,30,2.9787
26,31,6.3165
26,32,5.3005
26,33,7.1358
26,34,9.222
26,35,9.8549
26,36,14.5267
26,37,13.0546
26,38,10.4453
26,39,16.5696
26,40,9.5244
26,41,3.8796
26,42,7.4279
26,43,6.0687
26,44,2.6462
26,45,4.1211
26,46,6.9528
26,47,1.1578
26,48,5.8739
26,49,8.607
27,0,22.3185
27,1,20.6142
27,2,18.6517
27,3,15.5389
27,4,11.6031
27,5,14.6559
27,6,15.9453
27,7,17.7824
27,8,10.706
27,9,11.3496
27,10,12.589
27,11,14.8333
27,12,7.4568
27,13,9.2493
27,14,10.7568
27,15,12.5739
27,16,14.0128
27,17,4.9233
27,18,5.9312
27,19,7.9292
27,20,9.7623
27,21,11.895
27,22,7.332
27,23,4.3287
27,24,6.1452
27,25,8.9035
27,26,10.4083
27,27,0.0
27,28,4.2219
27,29,6.1299
27,30,9.3248
27,31,16.0221
27,32,10.5898
27,33,8.9444
27,34,7.0247
27,35,17.0876
27,36,16.129
27,37,18.9115
27,38,20.1965
27,39,14.1868
27,40,11.427
27,41,8.7733
27,42,5.7344
27,43,6.0581
27,44,9.531
27,45,5.759
27,46,3.1571
27,47,9.2921
27,48,14.2724
27,49,15.6695
28,0,18.5949
28,1,16.5553
28,2,15.0872
28,3,18.9264
28,4,14.6853
28,5,10.7745
28,6,11.6401
28,7,14.0588
28,8,11.3185
28,9,9.2213
28,10,9.0291
28,11,11.4708
28,12,9.0351
28,13,7.2446
28,14,7.3942
28,15,9.1174
28,16,10.2657
28,17,8.0055
28,18,6.5288
28,19,4.5666
28,20,5.4226
28,21,8.217
28,22,9.284
28,23,4.4645
28,24,2.4237
28,25,3.2729
28,26,5.5181
28,27,3.391
28,28,0.0
28,29,1.908
28,30,5.1029
28,31,12.3441
28,32,6.4669
28,33,5.5819
28,34,7.6734
28,35,10.9372
28,36,12.9728
28,37,14.8526
28,38,16.4729
28,39,14.809
28,40,7.9705
28,41,4.8572
28,42,5.874
28,43,4.5148
28,44,3.059
28,45,1.5371
28,46,3.7097
28,47,5.0702
28,48,10.8159
28,49,12.1096
29,0,16.6869
29,1,16.8844
29,2,18.4584
29,3,22.2497
29,4,18.3139
29,5,14.1456
29,6,12.7529
29,7,12.1508
29,8,14.6896
29,9,12.5925
29,10,11.8966
29,11,11.4202
29,12,12.4062
29,13,10.6158
29,14,9.5219
29,15,9.3282
29,16,8.3577
29,17,11.6341
29,18,9.8999
29,19,7.9378
29,20,6.5353
29,21,6.3089
29,22,12.6552
29,23,7.8356
29,24,5.7948
29,25,4.096
29,26,4.204
29,27,6.7108
29,28,5.2281
29,29,0.0
29,30,3.5251
29,31,10.436
29,32,7.5797
29,33,8.953
29,34,11.0445
29,35,12.05
29,36,16.344
29,37,15.1818
29,38,14.5649
29,39,18.1802
29,40,11.3416
29,41,5.959
29,42,9.3876
29,43,7.8859
29,44,2.5885
29,45,4.1669
29,46,7.0296
29,47,3.1622
29,48,9.9935
29,49,12.4387
30,0,14.594
30,1,16.8057
30,2,18.7876
30,3,22.3985
30,4,19.0057
30,5,14.5617
30,6,12.5845
30,7,10.0579
30,8,15.1057
30,9,13.0086
30,10,11.7692
30,11,9.3273
30,12,13.0981
30,13,10.9684
30,14,9.3777
30,15,7.6624
30,16,6.2648
30,17,11.4826
30,18,10.1602
30,19,8.1462
30,20,6.3237
30,21,4.216
30,22,14.7347
30,23,8.1295
30,24,6.1549
30,25,4.8921
30,26,2.1111
30,27,7.4027
30,28,5.92
30,29,3.4098
30,30,0.0
30,31,8.3431
30,32,7.4113
30,33,9.2133
30,34,11.8735
30,35,11.8816
30,36,16.7601
30,37,15.0813
30,38,12.472
30,39,18.5963
30,40,11.6943
30,41,5.9905
30,42,9.5391
30,43,8.5334
30,44,3.3146
30,45,4.8587
30,46,7.7214
30,47,1.0693
30,48,7.9006
30,49,10.6337
31,0,6.3028
31,1,8.4659
31,2,10.4965
31,3,14.4375
31,4,9.4122
31,5,6.2706
31,6,4.3126
31,7,1.7668
31,8,6.8146
31,9,4.7174
31,10,3.4781
31,11,1.0362
31,12,8.6122
31,13,6.7213
31,14,5.2281
31,15,3.4483
31,16,2.0925
31,17,11.4844
31,18,10.1619
31,19,7.9951
31,20,6.3255
31,21,4.1738
31,22,12.9172
