0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
5.154380265625001,4.348472447698743,2.8459150760000007,0.0,0.0,3.6769879184290035,2.816248077429983,4.546605501240694,0.0,18.24034372727273,16.219908757575755,16.334938485294128,0.0,16.49497767647059,14.82051785365854,13.990643207547174,3.6359333353705114,0.0,0.0,3.4279958750000006,3.2279257828106847,5.667163372329603,0.0,0.0,4.060752360501568,2.97399324127907,3.328508738977073,0.0,0.0,0.0,0.0,3.9212046702317296,10.003101615131582,5.490863260700391,0.0,13.769754073333328,13.638626207317074,8.424171138461542,4.804650125244617,17.35024563636364,11.036999818181814,0.0,0.0,11.188329666666668,7.291700611111111,11.351064993377483,0.0,0.0,10.5499324,9.200530606060605,2.001298736842106,15.401269333333333,16.73659345783133,13.07712657407407,16.690024510344823,13.066910772413795,13.580008571428573,5.025095622784809,17.082026545454546,0.0,16.184524166666666,16.15555313559322,14.44765170700637,15.311702727272726,2.1687574058988757,10.33826362549801,15.974883188976376,10.32780194230769,3.0959437204968934,12.656073071428569,6.823658126923079,9.19567595238095,11.196895666666666,16.075984604938267,15.648674337121207,9.203090393442624,9.38511625,10.895364689655175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.231569799331107,15.913910661111116,10.677720400000002,14.874199642857144,14.10018204,16.646157703125,11.264171888888889,18.597743833333332,10.583044590909092,10.621050930232558,7.92489286111111,19.082917700000003,0.0,13.221308599999999,0.0
3.414245896079651,4.770968099999996,3.2455495029498524,0.0,0.0,3.7737756319218256,5.427100298264071,5.506211762347193,0.0,16.014744875,15.999551961538467,16.04511445592704,0.0,17.00608676190476,15.633553771349861,12.439856746913577,4.1200314438104675,0.0,0.0,4.517208151525779,4.324810664921465,2.8154776963973407,0.0,0.0,3.6117333771361233,3.9617961630094047,2.789823886052009,0.0,0.0,0.0,0.0,3.7026484316370323,11.708148652754591,6.397473569973189,0.0,14.711503258890467,12.618746965034969,9.064707844645548,5.3800966251292675,15.23362705,10.76537157502864,8.502801694805195,0.0,10.31049835416667,6.37104008,12.311306105726873,0.0,0.0,9.375937545454546,9.875635975609757,3.23271207063197,15.248736378787886,15.625948020920504,14.50668594339622,17.08771347352025,12.340671150627616,13.149352000000002,5.211808038135594,15.360492823529414,0.0,17.400759200000003,15.10331354639176,15.311428839002271,13.014182528925623,2.4458310416072937,7.614893934416725,15.765744540584418,9.2151126,3.739399828149301,12.63255290849673,8.099391339779006,8.464973833333334,0.0,15.668709471264373,14.213902343884895,3.859758374663072,9.431446697674419,12.728838622222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.938805886172645,15.647533202623917,14.001495066666665,13.468116852941172,13.629733161764703,15.286124193220349,11.545572533333331,20.226641937499995,10.39808096153846,12.223626541666663,10.052502164705885,17.835866000000003,0.0,12.32778033333334,0.0
2.8730105336559606,3.6904143327586176,2.809859127087872,0.0,0.0,4.2022090668235315,4.536598869552329,6.967600977900552,0.0,16.48382983333333,14.820944191528543,15.760067949300703,0.0,15.398747608247422,14.735360228663444,13.08564036555891,4.615854557799299,0.0,0.0,3.7900173106340196,3.5576615019734503,3.155471120929026,0.0,0.0,3.8919390800970874,3.059613888709678,3.255588876525822,0.0,0.0,0.0,0.0,3.7038023340991124,11.782364554200548,6.603908485445589,0.0,14.23405898647343,13.176106401002501,6.622432871339838,4.108436420071047,16.343412344262298,8.739429152424941,8.717642120481932,0.0,0.0,5.315498142857143,11.602145646884273,0.0,0.0,9.147021911764702,9.672354933333331,2.0582032133182846,15.33362351758794,15.78298740669857,12.966398982051293,17.262638747368417,11.164312350282486,13.255301796296296,4.638784750729714,16.00318995,15.217639285714284,0.0,15.346555736474695,11.36375746279594,12.873457690789472,3.5610948255372947,10.967307474196687,15.119142599999995,10.039552852941174,4.255160980129763,12.445797065625005,6.769117487228608,8.4650343125,13.785183,15.729788821629212,12.9934796046046,3.830054153603033,9.7514931,12.80194970212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.877821815773984,15.578594673590501,12.830821999999996,13.400371924999998,12.803261940860219,15.583378856115104,7.778515307692308,20.976610516129043,10.397495438202247,11.556503071428569,10.440659009615388,15.655993631578951,0.0,12.614215886010367,0.0
3.662048325309044,4.156073757004588,2.9627478007662806,0.0,0.0,4.526796546545303,3.970560870989533,5.6837350009451795,0.0,17.505062999999996,15.209374299256506,15.762839857142867,0.0,15.824851735294112,14.916635464220183,11.710425276073616,3.68636244147844,0.0,0.0,5.144599677896723,3.7214807631195317,3.588942792433709,0.0,0.0,5.028772689738627,3.936477308131242,2.9294109040382117,0.0,0.0,0.0,0.0,3.61218606170104,9.550644371308016,7.488507151140321,0.0,14.16183809302325,13.999429093632957,6.242763642097803,4.944551095711623,15.292762090909088,9.107597882352943,8.244316047826088,0.0,10.373323395833337,8.451647799999998,11.380511340625008,0.0,0.0,10.6388738,9.392881189473671,3.007363097643098,15.505825374149664,15.209408000000009,14.348213046979858,16.98708287341773,12.6959497173913,11.510856697247705,5.362836907632474,14.751746723270434,0.0,15.220949849999997,14.41279102812499,12.710123630328868,13.899484167889902,1.8704934542592275,9.381396333018436,14.973085492797583,9.07612490909091,2.5846937823250276,12.554576554156169,7.896809819454685,9.636238578947367,0.0,15.183676560784315,15.092716177805794,4.613514105673754,9.368806433962263,10.716055350000001,0.0,0.0,0.0,0.0,13.213660727272726,0.0,0.0,7.241415666537264,15.380946500000004,10.291660773584907,12.704354734693874,12.73435905415162,15.259431639240518,11.198640600000003,20.788504960317457,10.407465047619052,12.489382076923073,10.732101568000001,16.137499746835434,0.0,13.15691588363637,0.0
3.32818404879161,4.300285080533823,3.6557697874015767,0.0,0.0,4.085481660429282,4.193977400637312,5.574366073043473,0.0,18.0508984,15.265489965811966,15.178553362683438,0.0,14.991341000000004,15.355118370242204,12.810432150793648,2.942706083876334,0.0,0.0,4.162484714494021,3.450882564266489,3.7655312982895315,0.0,0.0,5.075901145258616,6.155877528125,3.193627034843205,0.0,0.0,0.0,0.0,3.926248689769553,9.687859963718816,6.799067574929972,0.0,14.206473347412885,11.920523411992276,5.114121961046189,4.616891356534089,15.951135790697675,7.367450259247243,8.860404787878789,0.0,10.789353577777776,9.886890857142856,13.288463351916379,0.0,0.0,8.642580697916669,9.15759392892157,2.007835105820106,14.5238420952381,16.012997268292683,12.024511151162788,17.610947617224895,10.725587556464816,11.778407089552243,4.009843509714288,15.041094199999998,14.763969190476185,17.665114421052632,13.679084539166674,12.972958638506876,14.275805859013092,2.3083198773241316,9.361992895571092,14.374945659221908,9.476038785714286,2.22084047989781,12.97739930637255,6.810343717746179,10.178125869565216,0.0,14.97952652108109,15.169273751572323,4.877560589393109,8.376599099999998,12.221024927536234,0.0,0.0,0.0,0.0,14.005332625,0.0,0.0,6.587492358934168,15.674181216775604,13.413741702702708,12.433850568807335,12.436970744186048,15.212679948555943,9.545345818181817,21.221023217948712,10.56194676595745,12.917187104166667,10.935021580645163,15.806826136986302,0.0,12.986360440613032,0.0
3.3773959861796654,4.123738529190205,2.725275660990713,0.0,0.0,4.834024724514242,4.467657640344404,6.420954432388663,0.0,11.877676764705884,15.044522913793104,15.845359433121008,0.0,15.70921483333333,15.158300833628328,13.160856449814117,2.619802634164332,0.0,0.0,4.041529718839886,4.699061217812502,3.8734737529187035,0.0,0.0,4.679406936068376,4.1236691116111635,3.0159867259218496,0.0,0.0,0.0,0.0,4.828072657035959,8.93263167784766,6.3594269278033835,0.0,13.547647787979965,13.734010944444444,5.6241173141228655,4.329086197041021,14.731611853503178,7.616055900745254,8.261933727748687,0.0,10.77532131746032,9.6921613,11.517725202469144,0.0,0.0,10.133617235294118,9.175791085043995,2.151811517810598,14.564318329113913,15.556451578512393,15.121808071808513,17.395639340304182,13.335917286012524,12.581033673469392,5.116059001235331,15.441575909722225,0.0,17.589854199999998,13.84391506137184,9.804813621325646,9.45242810612461,2.225210226806424,8.3622026142632,13.03930410519802,10.035468745098038,2.366535460759494,13.021717698529416,4.721656945043827,10.15176522,0.0,14.879890216063336,14.77918550526316,3.877766359007273,6.607990631578948,8.093187587786263,0.0,0.0,0.0,0.0,13.2154025,0.0,0.0,5.099233268465909,15.365767396360752,11.333032807692309,11.728310121739133,12.331092566210042,14.97900133905901,9.185755727272728,20.569887107623323,10.139071366197184,13.500731500000002,11.404560174603173,16.787264777777782,0.0,12.959804706521743,0.0
4.247672056019655,4.21317852713178,3.3303348190695017,0.0,0.0,3.4589095901861917,4.46742476126795,4.660245231866828,0.0,21.285728520000003,15.325756339999996,15.65072838669438,0.0,15.859484041379309,14.062898827586212,13.135308169611307,2.249723127788777,0.0,0.0,3.6434107278703918,3.7490726895539894,3.110292411390578,0.0,0.0,4.7382840139186255,5.07365280144033,2.9285885542671624,0.0,0.0,0.0,0.0,3.7750358873306387,7.165016168792202,6.505949528870561,0.0,13.10579426214834,13.77485351077943,5.5157916706658705,4.3637917434386715,15.969119054545448,6.801509170239599,8.421301755905516,0.0,10.786684553191488,8.365755764705881,13.200718347181006,0.0,0.0,9.255522260869565,9.15643662385321,2.319311739693758,14.818254063348414,15.551180794117654,13.119761720812182,17.28042461212123,11.289092372023807,12.8634454964539,4.849530418370127,16.412548469696965,0.0,19.7247292,14.269974078592822,12.5652073729128,4.291012974028904,2.3822875805620587,7.939657445587656,13.94745286828309,10.953041777777779,2.3013892486745764,11.95213802976191,5.487176249293124,9.204385896103899,13.948726904761905,15.06106414866204,14.79917878378379,4.420957866543667,9.782984099999998,11.236433627906978,0.0,0.0,0.0,0.0,14.572927875,0.0,0.0,8.956791251164956,12.859307235402577,10.102123666666666,12.82099765765765,12.299060748322146,15.098667525090896,0.0,20.07176497472923,9.51696892600001,12.239129796875002,10.568777105960264,15.630873288888893,0.0,12.506725384868417,0.0
4.23253994610485,4.265673876043405,3.311319971849009,0.0,0.0,3.6814949019005563,4.483883724120346,5.523053142918641,0.0,18.821969666666668,15.904659778443115,15.451314327913286,0.0,15.45665989166667,14.28699272,12.9525148168421,2.3095373357361044,0.0,0.0,4.334634843333332,3.6991666120622595,2.8471199614156135,0.0,0.0,4.586693148945709,4.0547266,2.817503351292321,0.0,0.0,0.0,0.0,4.106694748261477,10.470606680479827,4.790990677419359,0.0,13.230462376967104,12.71020513024281,3.6855005369015976,4.7612110470437,15.504713192307694,7.572846512745096,8.419620654761905,0.0,10.305735680851067,9.148248800000001,12.820076384408607,0.0,0.0,10.629842291666668,8.870091692541862,1.4223200887629837,15.035015696703287,15.560339483443713,13.850400039534884,16.82556690443686,10.96728122025723,11.353900442307687,4.590892630035698,14.910059018867926,14.763870714285714,15.095606769230772,14.006414286396177,10.47723125850892,1.9702171555188204,2.0149343100985218,7.345109897931036,12.520908632675448,10.466727243243241,2.468751509005267,12.055914559662087,6.550025737604456,9.935178783505156,12.017475687500003,14.67397408105263,13.563659971264366,7.188272414994716,9.042317181818182,10.833622393617022,0.0,0.0,0.0,0.0,14.696034,0.0,0.0,8.715338611061936,15.095384645607103,10.860232755102043,12.46274926143791,11.65001078627968,15.030996713346488,9.756366387096778,20.302445242811505,9.731028362007168,12.088052673913042,10.616233486956522,14.88519260869565,0.0,13.131069244680852,0.0
4.113412036697248,4.309308283181818,2.7884210972037256,0.0,0.0,4.759868535514766,3.718579739670409,5.733908621164436,0.0,19.51300993333333,15.03735430645162,15.580229137078652,0.0,15.714491222972976,15.17554990485437,12.809188398753891,2.690493444679446,0.0,0.0,5.8592372017291074,3.450821042445828,4.34213804240363,0.0,0.0,4.485502919262832,4.159108189497719,3.192011767755316,0.0,0.0,0.0,0.0,4.126025815446072,8.263831448248402,4.113572590297598,0.0,13.25633954904051,12.172724333789322,6.972221319508448,4.376003506189819,15.584497165217389,8.285105146001463,8.135730247191011,0.0,9.811027843137254,7.771997823529411,11.213623476804118,0.0,0.0,10.086600100000002,8.916117016666668,3.6488346889952137,14.470298766666664,15.649070162162161,12.658669823943674,16.580342953775038,10.298842998459174,11.458284967213114,3.378930285419673,15.977713781609193,0.0,14.830604076923077,14.154764409596666,10.206376721998387,1.9290190027624312,2.029266085987848,4.721242466538461,13.51298915016612,9.32326219047619,2.3487396028680974,8.681177204858304,5.715558725561945,8.715070999999998,12.503113124999999,15.286114225440805,14.371825915084916,4.434917895125557,7.908286352941176,8.887165202614378,0.0,0.0,0.0,0.0,13.543451,0.0,0.0,8.492132010438414,15.020974082752618,11.965136384615384,12.08633237931035,12.338680793814422,15.407813649300138,10.587074874999999,20.704807715384607,9.995360080679408,11.919794394736844,10.216007100502516,16.154580548387095,0.0,12.146212983402494,0.0
3.2425710434977555,3.961683917757773,2.9630218453159025,0.0,0.0,3.599384752184631,3.362357743256546,6.235414735747305,0.0,18.862482812499998,14.601058769094138,15.307400286343608,0.0,14.753480762820512,15.364956402040823,12.419462156250004,2.417915640869095,0.0,0.0,4.644766871588526,3.9672327181735714,3.4681019454857824,0.0,0.0,4.161666474606579,5.348542896030245,2.984473557818661,0.0,0.0,0.0,0.0,2.8371792484276726,6.203266327262691,4.023317971047494,0.0,14.333857773049642,14.627021605863208,5.542848302136748,4.951376339381006,15.420691510638296,8.1253581783115,8.292067017467248,0.0,10.605456999999996,8.01592117857143,11.109539582644631,0.0,0.0,9.213564458333336,9.166339125482628,3.1433504414003055,15.122698507204609,14.829489011152415,12.200371235565816,16.48120898752229,10.23287517844523,12.656613633802817,4.937810567901234,14.910275319727889,16.321428666666666,17.393260166666664,14.40131902418208,9.478998731481486,3.0248969582422918,1.7093398822878234,4.714034498282968,13.784496145606152,10.3259695,2.693346991977418,8.35460687746171,7.735939181038826,9.67270192207792,0.0,15.4646459906542,14.000330668387095,4.227089631345491,8.555453581395348,11.063942857142859,0.0,0.0,0.0,0.0,12.671080625000002,0.0,0.0,7.292421472157772,15.205977734949167,11.361559315789476,12.70838512408759,12.754150408199635,15.16240973348018,11.281780470588235,18.68446589208633,9.736116808586758,12.696181592592593,10.212249824858754,16.21863127972028,0.0,12.820144142156858,0.0
