0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
6.486612666666668,4.0866225,5.156547615384615,0.0,0.0,4.153604461538462,8.779753428571428,1.9286855714285713,0.0,0.0,0.0,0.0,0.0,0.0,15.052927571428572,0.0,2.5987529166666667,0.0,0.0,0.23182800000000003,2.462266552238806,8.359928916666668,0.0,0.0,3.48310931868132,2.64966875,2.2559779361702126,0.0,0.0,0.0,0.0,0.0,0.0,4.921847333333333,0.0,0.0,0.0,10.384924052631579,0.0,0.0,8.1161125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.529050285714286
4.643279771428571,2.847091588235294,3.118149742857143,0.0,0.0,2.011253625,4.307639941176471,0.754927888888889,0.0,0.0,16.471823583333332,15.754297294117649,0.0,15.6802145,12.207479903225806,13.738584933333334,6.269182187499999,0.0,0.0,3.913218418367347,3.170917529411764,4.243457204301075,0.0,0.0,2.819284656716418,2.6450760250000003,2.713561690909091,0.0,0.0,0.0,0.0,4.457966413043477,14.38104625,5.047507351851852,0.0,12.600577136363636,13.40997146153846,5.9331966212121205,2.6886017045454538,0.0,10.869285428571429,0.0,0.0,0.0,0.0,17.62800788235294,0.0,0.0,0.0,9.697979142857141
4.221775595505618,3.151452217687075,0.9092266666666667,0.0,0.0,3.0262827464788735,1.7301731597222225,11.682467249999998,0.0,19.4696226,15.897960944444444,15.948383043478264,0.0,14.885607833333331,15.554744970588233,14.196455285714288,3.6394312849999992,0.0,0.0,3.524751567741935,2.7771333675675676,3.2339454779411776,0.0,0.0,4.78175423030303,1.9621010508474568,4.075429442622951,0.0,0.0,0.0,0.0,4.2936321363636365,12.244062987012988,4.180232136612022,0.0,16.693365416666666,19.1840634,6.720382027027027,5.089295505494506,19.754058399999998,9.172040656250003,0.0,0.0,0.0,0.0,7.090671523809526,0.0,0.0,0.0,10.463369208333333
9.056943616666668,4.788488461538462,1.4271517303370784,0.0,0.0,3.5549830909090923,3.723701910828025,4.83328629281768,0.0,0.0,16.929240285714286,16.808481500000003,0.0,17.63657990909091,14.164488547169812,14.143923720000005,4.140782554245282,0.0,0.0,3.1517815076335864,2.1282176470588237,5.611174562499999,0.0,0.0,3.3532923956043943,3.9769049717514124,3.4466959407894735,0.0,0.0,0.0,0.0,5.371675626760563,9.71791665591398,5.512806100346021,0.0,13.541625714285715,14.020243299999999,9.003106666666666,5.6946259560975605,15.347068333333334,12.161256650793648,0.0,0.0,11.188329666666668,8.283500166666666,11.339453163265304,0.0,0.0,0.0,10.223131257142859
4.135377676470589,5.8539021677419365,4.027076581632653,0.0,0.0,4.449035167999999,2.627688989361703,4.611742266666668,0.0,17.21594466666667,15.803099000000003,16.331723392857143,0.0,16.675629818181815,17.107265025641027,13.934248826923076,3.277853798922801,0.0,0.0,3.6894140266159705,4.630974744755247,7.850088269938648,0.0,0.0,5.155009939849625,3.0293157517241385,3.5059476458333334,0.0,0.0,0.0,0.0,3.0898101140065153,7.954060236842108,6.58232489121339,0.0,13.752754679012344,12.90255765909091,10.622973773195877,4.130722380116958,0.0,11.295321177215195,0.0,0.0,0.0,6.795800833333334,18.726780409090907,0.0,0.0,10.5499324,8.456786084745763
2.8037807423728807,3.305816308988763,3.2028699692307687,0.0,0.0,5.197618369565218,5.741902831615118,4.009616644128114,0.0,9.066893600000002,15.379356179104478,16.65391405769231,0.0,17.8249727,16.476152816326533,13.330586363636368,4.416163946983547,0.0,0.0,5.289717194055944,3.0455921263858095,3.265162353734439,0.0,0.0,6.022111318181819,2.3340243180428133,2.582118139726028,0.0,0.0,0.0,0.0,2.491941533442089,12.037602890624994,5.587192132867135,0.0,15.21703360784314,13.582088735294118,7.519216771929826,6.803955111111112,12.24210275,11.064466958333334,8.556555515151514,0.0,11.088227222222223,0.0,10.34037925,0.0,0.0,9.375937545454546,9.362484382352942
4.101184701657457,4.206530829694325,2.9620370692307696,0.0,0.0,3.8494330468085103,5.821108924302788,4.541967667519181,0.0,0.0,16.19365120289855,15.352720227272732,0.0,16.879153125,15.037124202898548,12.941991722222228,5.092359259090909,0.0,0.0,2.603063189873417,4.534102453932583,3.181087138709678,0.0,0.0,3.143149503225807,10.868146475862071,3.059504178362573,0.0,0.0,0.0,0.0,4.191116984641639,12.215497126760564,8.110622586956525,0.0,13.910552254143642,11.101784253731342,9.570523613333338,8.890938708333335,0.0,13.963245022727266,8.117135814814814,0.0,8.849015636363637,4.758215666666666,17.329259611111112,0.0,0.0,0.0,9.363108565217393
3.715613,6.083064289617489,3.3237293384615394,0.0,0.0,3.7261785669642866,3.6598540032206133,4.413693529865126,0.0,21.878935666666663,15.94734993650794,15.779801720588239,0.0,16.112182818181818,15.122326825000005,12.006227546511626,2.9903184339622633,0.0,0.0,4.882763086696563,4.668983767888307,2.591041762532981,0.0,0.0,3.083553504672897,4.525781341563785,3.0974592241758243,0.0,0.0,0.0,0.0,3.251205539638386,11.824125188405796,5.31062523794212,0.0,14.045812790540543,13.383719864864867,9.318582987804879,4.606512400621117,14.7500111,12.17401776963351,8.801118217391306,0.0,10.273135000000002,7.881237384615385,11.045627279999998,0.0,0.0,0.0,11.076174730769232
3.9971708699186967,4.719124230769232,2.0124382910052914,0.0,0.0,3.9797927816901386,4.023677924686192,8.107189372727273,0.0,0.0,16.24073498148148,16.234876178082196,0.0,17.610472400000003,15.329778679012353,12.245836420454545,4.787338241489361,0.0,0.0,3.2516820872641525,4.610701067331671,2.9584755499612703,0.0,0.0,3.5402192762430937,2.7501587700534764,3.0625117805383018,0.0,0.0,0.0,0.0,3.7068903770014554,12.464864760204089,6.774587731051346,0.0,14.77475626011561,14.177343033333333,9.796654289855072,4.116297995381062,17.728229833333334,7.255509628906251,8.824884411764707,0.0,10.935585666666666,4.711770333333333,15.310227804878052,0.0,0.0,0.0,10.201692000000001
2.8723791789264412,6.741409700460827,4.846314298780485,0.0,0.0,3.27346990076336,11.49553161153846,6.037973799516907,0.0,19.354904,16.09431040350877,16.077684315217393,0.0,17.30719638235294,16.411770738095235,11.690955814814814,3.6634748851351358,0.0,0.0,6.430369240072203,4.732250180094787,2.3119394706303726,0.0,0.0,3.781712307526882,3.143424957219252,2.1768443234042554,0.0,0.0,0.0,0.0,4.886200911719938,9.971032933333339,6.1439850167597765,0.0,16.089966619999995,12.193030975308641,8.600276720338982,4.708066790909091,18.3397765,12.197339123853212,8.25488305405405,0.0,10.735453666666668,0.0,13.092857833333335,0.0,0.0,0.0,9.75989894117647
3.0835188346055986,3.2373112093663905,4.1057924093264235,0.0,0.0,3.8425413519553064,4.206517863201095,6.960744075294116,0.0,16.825293166666665,14.077619557971014,15.550596,0.0,13.688822214285713,15.075951364705883,13.172315545454547,4.120556263440862,0.0,0.0,5.947516904109589,4.998649569506728,3.754984234515935,0.0,0.0,3.8669915289672545,4.529306987341774,3.0362174688090757,0.0,0.0,0.0,0.0,5.523154544511666,10.066909933333331,8.309362534334761,0.0,14.162614154545457,11.766442783132533,5.27020196183206,3.9483494593837536,17.631560166666663,9.93856624929972,8.210900711538464,0.0,0.0,0.0,12.138343602409634,0.0,0.0,0.0,10.075432176470589
2.734307933147632,3.292493997737557,3.0840374972067046,0.0,0.0,4.548034606606607,4.02600666819572,7.867491164215686,0.0,0.0,14.679204102272728,15.617241442105263,0.0,17.067985826086957,15.722671654545453,13.658795636363637,7.088805315326634,0.0,0.0,2.532061267213115,4.0033341330868755,2.1282184419452883,0.0,0.0,4.297382243781095,5.737864945812808,2.9908615231788085,0.0,0.0,0.0,0.0,1.7352148939628484,11.927703672413793,7.210873542141229,0.0,13.686235376190474,15.448118968253974,5.584473555183947,3.9420389460641396,17.45498016666667,8.028119561643836,8.883701636363638,0.0,0.0,0.0,11.349988965517241,0.0,0.0,11.255084444444444,9.357178640449437
2.7164918782608702,5.3674514032258065,2.061381382456141,0.0,0.0,4.449761837837838,4.4104192281250025,8.813801596194505,0.0,16.313098166666663,15.324563757142856,15.664869472440945,0.0,14.808514684210524,14.101066748691107,12.846708617647058,2.9096274616096207,0.0,0.0,3.630264455233291,4.0685629484126995,2.9697119391435014,0.0,0.0,4.067514939096268,3.2789755645161303,3.7216845343749996,0.0,0.0,0.0,0.0,4.94200649961568,12.167230750000002,4.902600704255318,0.0,15.22661526760563,13.757409230769232,9.624396733812949,4.415481422788606,15.886719526315787,9.168078881642511,8.88581567857143,0.0,0.0,0.0,12.248791262295082,0.0,0.0,0.0,9.769051028571427
2.801382251851852,3.927944458221023,2.505204460732984,0.0,0.0,3.8977040230125524,4.880715830555556,5.5524527135549855,0.0,0.0,15.573705961538467,15.668651402985073,0.0,14.730202343749998,15.32723693442623,12.889451477477479,4.688280167296786,0.0,0.0,5.205512693053313,2.8643301727140784,3.14185103073286,0.0,0.0,3.7414785850340135,2.3933955421686743,3.5318724402515724,0.0,0.0,0.0,0.0,3.9458703013503906,12.139762957142855,7.566915165841584,0.0,14.62060137121212,12.534338655462188,5.958521398230088,3.439612312565998,16.63838190909091,7.882301459459459,8.83227921875,0.0,0.0,0.0,10.351673924050633,0.0,0.0,7.1353642666666675,10.360824416666667
3.0222280479846457,3.172466079113924,2.900099328402367,0.0,0.0,4.286591519999999,5.186610452229299,5.527241117894735,0.0,0.0,14.40740267032967,16.23782313223141,0.0,17.41589766666667,14.53112642857143,12.93199438888889,4.878975819838056,0.0,0.0,2.4943240572390577,2.742807799307959,3.6876388332406886,0.0,0.0,3.4591515240174684,1.5938270022522523,3.364040164345403,0.0,0.0,0.0,0.0,2.089001070437567,11.9142710106383,5.170782299559473,0.0,13.727607980769228,13.46626261052631,7.970766648401827,5.913458865384615,15.871528368421052,8.275070800894856,9.852029818181817,0.0,0.0,5.315498142857144,12.128262446428577,0.0,0.0,10.267252099999999,9.493816120689658
4.438184275471699,4.569557997429306,3.116357420833333,0.0,0.0,4.275925947826087,3.3975649345454544,4.837570309160303,0.0,0.0,14.530585353448272,16.39105669620253,0.0,17.075228999999997,14.184145009523808,13.276833576271185,2.966838674096849,0.0,0.0,6.558155174803152,3.6898925970772436,2.6492643188908134,0.0,0.0,6.108683702898553,3.412706163316583,2.965534942643391,0.0,0.0,0.0,0.0,4.21891243844985,11.177380751515148,11.307083803063458,0.0,15.08841994144144,14.144873378571427,8.561979719008265,3.4008037650334075,14.282117111111113,8.965321913348946,7.895377085714287,0.0,10.5160160625,0.0,11.8007678,0.0,0.0,10.638873799999999,10.213286233766233
3.657443743494424,3.1956977272727287,2.8043209198606274,0.0,0.0,6.467391206122449,4.579421136574074,5.683979814102564,0.0,0.0,15.997179236363639,15.7069016,0.0,15.839473722222221,14.700589323809522,12.023536749999998,5.408981828322018,0.0,0.0,4.202997052631579,3.882845898550724,3.801317051724139,0.0,0.0,5.507045101298702,2.563849413533835,3.4359493333333337,0.0,0.0,0.0,0.0,2.5758633212121214,11.560143876494019,6.391077775316454,0.0,11.667342234567899,14.256732175438598,4.714722669616519,5.365673797350993,15.080348666666668,6.967098225255974,9.198315107142859,0.0,10.479119,9.325567333333334,12.741821333333334,0.0,0.0,0.0,8.867647513888889
3.409610681081081,4.159314886740329,3.17100413764045,0.0,0.0,4.320797762711864,3.7022746230899823,6.511717054009821,0.0,0.0,14.853851168674698,15.672785433962266,0.0,17.457047,14.998908179687499,12.727988857142858,4.099107572504709,0.0,0.0,5.000964342253521,3.4307652110389615,3.9692454947965956,0.0,0.0,4.302276440707964,7.859730152173915,4.219840238202248,0.0,0.0,0.0,0.0,4.899809753246753,8.13697961661342,7.315570889980352,0.0,14.723764633986933,14.26835968627451,4.8293223138075305,4.363813104089219,15.30290512820513,11.459412375999996,7.304786681818182,0.0,10.743538631578948,7.44754411111111,13.236728699999999,0.0,0.0,0.0,7.917076818181818
4.638325394160583,3.8778617238805966,2.8998261337448565,0.0,0.0,3.5140289985185174,3.8078269062500008,5.143139536824878,0.0,0.0,15.915797468354427,15.608817793478261,0.0,15.25845,15.228766426086954,14.08401096875,2.399516658536585,0.0,0.0,4.063482697204969,3.536006342592592,3.86378779193206,0.0,0.0,6.406959080000001,6.831580942675159,2.4422574059753956,0.0,0.0,0.0,0.0,5.02232200243309,6.915285913857681,5.604989265337424,0.0,14.562254573684209,14.30902764935065,9.58087150892857,7.761474407317072,17.391306727272728,9.34193219456067,9.112178171428573,0.0,0.0,8.761478499999999,8.687894110169491,0.0,0.0,0.0,9.400481854545456
2.6076322172701945,6.2533748823529445,2.7853004923857876,0.0,0.0,4.3227482851323815,3.9692880877742946,6.586575367158671,0.0,17.505062999999996,14.981254059999998,15.563256521739133,0.0,15.445583250000002,15.494574315217397,10.768711647509578,4.268881807174888,0.0,0.0,5.961710350604489,4.090051937163376,4.4275842478097625,0.0,0.0,3.6242084871194384,3.162926606451613,2.204003414239482,0.0,0.0,0.0,0.0,1.6488317819287577,11.525892507936504,8.27356369139466,0.0,14.368390744318178,13.453236151898734,7.319898945833333,6.042408752873563,15.768154666666668,10.651551735576922,7.522951960000001,0.0,9.507072181818181,8.696848363636365,15.407664045454545,0.0,0.0,0.0,9.506360779661016
