1.0,1.0,0.7246717,0.7246717,0.3310113,0.3310113,0.0,0.0,0.0,0.0,0.0,0.0,0.285557,0.285557,0.0,0.0,0.103879295,0.103879295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77524596,0.77524596,0.33821788,0.33821788,0.7928155,0.7928155,0.30663228,0.30663228,0.0,0.0,0.0,0.0,0.0,0.0,0.5774929,0.5774929,0.18035257,0.18035257,0.0,0.0,0.0,0.0,0.0,0.0,0.123553835,0.123553835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12719446,0.12719446,0.19261783,0.19261783,0.20771794,0.20771794
1.0,1.0,0.7246717,0.7246717,0.3310113,0.3310113,0.0,0.0,0.0,0.0,0.0,0.0,0.285557,0.285557,0.0,0.0,0.103879295,0.103879295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77524596,0.77524596,0.33821788,0.33821788,0.7928155,0.7928155,0.30663228,0.30663228,0.0,0.0,0.0,0.0,0.0,0.0,0.5774929,0.5774929,0.18035257,0.18035257,0.0,0.0,0.0,0.0,0.0,0.0,0.123553835,0.123553835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12719446,0.12719446,0.19261783,0.19261783,0.20771794,0.20771794
0.74759877,0.74759877,1.0,1.0,0.78089374,0.78089374,0.38563702,0.38563702,0.3567628,0.3567628,0.12096859,0.12096859,0.0,0.0,0.10235056,0.10235056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363115,0.3363115,0.7742694,0.7742694,0.7999625,0.7999625,0.7526359,0.7526359,0.21016404,0.21016404,0.29893082,0.29893082,0.0,0.0,0.37603182,0.37603182,0.54985213,0.54985213,0.22718295,0.22718295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18634482,0.18634482,0.5715004,0.5715004,0.6293181,0.6293181
0.74759877,0.74759877,1.0,1.0,0.78089374,0.78089374,0.38563702,0.38563702,0.3567628,0.3567628,0.12096859,0.12096859,0.0,0.0,0.10235056,0.10235056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363115,0.3363115,0.7742694,0.7742694,0.7999625,0.7999625,0.7526359,0.7526359,0.21016404,0.21016404,0.29893082,0.29893082,0.0,0.0,0.37603182,0.37603182,0.54985213,0.54985213,0.22718295,0.22718295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18634482,0.18634482,0.5715004,0.5715004,0.6293181,0.6293181
0.3530711,0.3530711,0.79345673,0.79345673,1.0,1.0,0.77835536,0.77835536,0.107837,0.107837,0.32971004,0.32971004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410099,0.410099,0.40293732,0.40293732,0.83857954,0.83857954,0.54985213,0.54985213,0.66808605,0.66808605,0.27420744,0.27420744,0.12036237,0.12036237,0.33382338,0.33382338,0.5667236,0.5667236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24481206,0.24481206,0.66549945,0.66549945
0.3530711,0.3530711,0.79345673,0.79345673,1.0,1.0,0.77835536,0.77835536,0.107837,0.107837,0.32971004,0.32971004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410099,0.410099,0.40293732,0.40293732,0.83857954,0.83857954,0.54985213,0.54985213,0.66808605,0.66808605,0.27420744,0.27420744,0.12036237,0.12036237,0.33382338,0.33382338,0.5667236,0.5667236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24481206,0.24481206,0.66549945,0.66549945
0.0,0.0,0.37048477,0.37048477,0.73977333,0.73977333,1.0,1.0,0.0,0.0,0.10100077,0.10100077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452861,0.3452861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118790455,0.118790455,0.11560415,0.11560415,0.41714755,0.41714755,0.9282812,0.9282812,0.32874438,0.32874438,0.61844134,0.61844134,0.0,0.0,0.116208255,0.116208255,0.6078037,0.6078037,0.19350892,0.19350892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26426393,0.26426393
0.0,0.0,0.37048477,0.37048477,0.73977333,0.73977333,1.0,1.0,0.0,0.0,0.10100077,0.10100077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452861,0.3452861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118790455,0.118790455,0.11560415,0.11560415,0.41714755,0.41714755,0.9282812,0.9282812,0.32874438,0.32874438,0.61844134,0.61844134,0.0,0.0,0.116208255,0.116208255,0.6078037,0.6078037,0.19350892,0.19350892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26426393,0.26426393
0.0,0.0,0.34896952,0.34896952,0.11639653,0.11639653,0.0,0.0,1.0,1.0,0.8253465,0.8253465,0.64618695,0.64618695,0.760554,0.760554,0.3368676,0.3368676,0.39953378,0.39953378,0.43825147,0.43825147,0.11716016,0.11716016,0.0,0.0,0.12828466,0.12828466,0.35563403,0.35563403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32118973,0.32118973,0.757341,0.757341,0.39424327,0.39424327,0.28868103,0.28868103,0.0,0.0,0.48569506,0.48569506,0.21156527,0.21156527,0.46684155,0.46684155,0.6285166,0.6285166,0.23752588,0.23752588,0.2629349,0.2629349,0.74480915,0.74480915,0.64616644,0.64616644,0.41352355,0.41352355,0.3980294,0.3980294,0.24753904,0.24753904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90858287,0.90858287,0.92607933,0.92607933,0.5055977,0.5055977
0.0,0.0,0.34896952,0.34896952,0.11639653,0.11639653,0.0,0.0,1.0,1.0,0.8253465,0.8253465,0.64618695,0.64618695,0.760554,0.760554,0.3368676,0.3368676,0.39953378,0.39953378,0.43825147,0.43825147,0.11716016,0.11716016,0.0,0.0,0.12828466,0.12828466,0.35563403,0.35563403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32118973,0.32118973,0.757341,0.757341,0.39424327,0.39424327,0.28868103,0.28868103,0.0,0.0,0.48569506,0.48569506,0.21156527,0.21156527,0.46684155,0.46684155,0.6285166,0.6285166,0.23752588,0.23752588,0.2629349,0.2629349,0.74480915,0.74480915,0.64616644,0.64616644,0.41352355,0.41352355,0.3980294,0.3980294,0.24753904,0.24753904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90858287,0.90858287,0.92607933,0.92607933,0.5055977,0.5055977
